#id,enabled / disabled,list of ship types for building,"chance to have, percent",,,type of part,comes in paires (around centerline axis),"group, use same part data for same group",necessary present param of part,put at centerline,put to sides,range-z [-1;+1] define range from back to front of ship,see previos,filtering condition,"additional params:
300/funnel///////or(tag[little_funnel_room]),,"bb, bc",,1,1,funnel,,,,,,-0.1,0.1,,or(tag[little_funnel_room]),,
"301/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[No_Barb])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-0.8,0.6,main_cal,"mount(barbette), or(tag[No_Barb])",,
302/gun//mc/main_center/c//main_cal/or(tag[No_Barb]),,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.7,-0.25,main_cal,or(tag[No_Barb]),,
303/barbette//b/main_super/c///or(tag[BC_Modern];tag[No_Barb]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.55,-0.2,,or(tag[BC_Modern];tag[No_Barb]),,
"304/gun//mc/main_bc/c//main_cal/mount(barbette), or(tag[BC_Modern])",,"bb, bc",,1,100,gun,,mc,main_bc,c,,-0.55,-0.2,main_cal,"mount(barbette), or(tag[BC_Modern])",,
"305/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[No_Barb])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-0.6,0.01,main_cal,"mount(barbette), or(tag[No_Barb])",,
"306/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[No_Barb])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-0.6,0.01,main_cal,"mount(barbette), or(tag[No_Barb])",,
307/gun//mc/main_bc/c//main_cal/or(tag[BC_Modern]),,"bb, bc",,1,1,gun,,mc,main_bc,c,,-0.6,0.01,main_cal,or(tag[BC_Modern]),,
"308/gun//mc/main_bc/c//main_cal/mount(barbette), or(tag[BC_Modern])",,"bb, bc",,1,1,gun,,mc,main_bc,c,,-0.6,0.01,main_cal,"mount(barbette), or(tag[BC_Modern])",,
309/barbette///sec_super_high/c///and(!tag[g2];!tag[small_bc2]),0,"bb, bc",50,1,1,barbette,,,sec_super_high,c,,-0.6,0.6,,and(!tag[g2];!tag[small_bc2]),,
310/tower_sec///////or(tag[No_Barb];tag[BC_ForeCastle];tag[Typical_Modern_BB]),,"bb, bc",,1,50,tower_sec,,,,,,-0.23,0.1,,or(tag[No_Barb];tag[BC_ForeCastle];tag[Typical_Modern_BB]),,
311/tower_sec///////or(tag[BC_Modern_Japan];tag[barbette_need]),,"bb, bc",,1,50,tower_sec,,,,,,-0.3,0.01,,or(tag[BC_Modern_Japan];tag[barbette_need]),,
312/barbette//b/big_barbette/c///or(tag[Nelson];tag[generic_middle_tower]),,"bb, bc",,1,1,barbette,,b,big_barbette,c,,-0.8,0.01,,or(tag[Nelson];tag[generic_middle_tower]),,
"313/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Nelson];tag[generic_middle_tower])",,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.6,0.01,main_cal,"mount(barbette), or(tag[Nelson];tag[generic_middle_tower])",,
314/gun//mc//c//main_cal/or(tag[Nelson];tag[generic_middle_tower]),,"bb, bc",,1,100,gun,,mc,,c,,-0.6,0.6,main_cal,or(tag[Nelson];tag[generic_middle_tower]),,
315/barbette//b/main_super_huge/c///or(tag[BB_Modern_Iowa]),,"bb, bc",,1,1,barbette,,b,main_super_huge,c,,-0.5,-0.1,,or(tag[BB_Modern_Iowa]),,
316/barbette//b/main_super/c///or(tag[BC_Modern];!tag[No_Barb];tag[small_bc2]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.4,-0.2,,or(tag[BC_Modern];!tag[No_Barb];tag[small_bc2]),,
"317/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[BB_Modern_Germany_Wide];tag[BB_Modern_Iowa])",,bb,,1,100,gun,,mc,no_quad,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[BB_Modern_Germany_Wide];tag[BB_Modern_Iowa])",,
"318/gun//mc/main_bismarck/c//main_cal/mount(barbette), and(tag[BB_Modern_Germany])",,bb,,1,100,gun,,mc,main_bismarck,c,,-0.6,0.6,main_cal,"mount(barbette), and(tag[BB_Modern_Germany])",,
"319/gun//mc//c//main_cal/mount(barbette), or(tag[No_Barb];tag[small_bc2])",,bb,,1,100,gun,,mc,,c,,-0.6,0.6,main_cal,"mount(barbette), or(tag[No_Barb];tag[small_bc2])",,
320/gun//mc//c//main_cal/and(tag[BB_Modern_Germany]),,bb,,1,100,gun,,mc,,c,,-0.6,0.6,main_cal,and(tag[BB_Modern_Germany]),,
"321/gun//sc1//c//sec_cal/mount(barbette), and(tag[No_Barb])",,bb,,2,100,gun,,sc1,,c,,-0.4,0.4,sec_cal,"mount(barbette), and(tag[No_Barb])",,
"322/gun//sc2//c//sec_cal/mount(barbette), and(tag[No_Barb])",,bb,,2,100,gun,,sc2,,c,,-0.4,0.4,sec_cal,"mount(barbette), and(tag[No_Barb])",,
323/funnel///////and(tag[No_Barb]),,bc,,1,2,funnel,,,,,,-0.1,0.5,,and(tag[No_Barb]),,
324/tower_main///////or(tag[BC_Modern_Japan]),,"bb, bc",,1,1,tower_main,,,,,,0,0.5,,or(tag[BC_Modern_Japan]),,
325/barbette//b/main_super_medium/c///or(tag[BC_Modern_Japan]),,bc,,1,2,barbette,,b,main_super_medium,c,,0.45,0.6,,or(tag[BC_Modern_Japan]),,
"326/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[BC_Modern_Japan])",,bc,,2,100,gun,,mc,main_bc_small,c,,0.45,0.6,main_cal,"mount(barbette), or(tag[BC_Modern_Japan])",,
327/barbette///////delete_unmounted,0,"bb, bc",,1,2,barbette,,,,,,-1,1,,delete_unmounted,,
328/gun//mc/main_bc/c//main_cal/or(tag[BC_Modern]),,bc,,3,6,gun,,mc,main_bc,c,,-0.01,0.7,main_cal,or(tag[BC_Modern]),,
329/tower_sec///big_sec////or(tag[BB_Modern_Iowa];tag[BC_Modern]);tag[BC_Modern_Japan]),,"bb, bc",,1,1,tower_sec,,,big_sec,,,-0.32,0.01,,or(tag[BB_Modern_Iowa];tag[BC_Modern]);tag[BC_Modern_Japan]),,
330/tower_sec///////or(tag[BB_Modern_Iowa];tag[BC_Modern]),,"bb, bc",,1,1,tower_sec,,,,,,-0.2,0.01,,or(tag[BB_Modern_Iowa];tag[BC_Modern]),,
331/barbette//b/main_super/c///or(tag[BB_Modern_Iowa];tag[BC_Modern];!tag[No_Barb];tag[small_bc2]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.4,-0.2,,or(tag[BB_Modern_Iowa];tag[BC_Modern];!tag[No_Barb];tag[small_bc2]),,
"332/gun//mc//c//main_cal/mount(barbette), or(tag[BB_Modern_Iowa];tag[BC_Modern];tag[small_bc2])",,"bb, bc",,4,100,gun,,mc,,c,,-0.4,-0.2,main_cal,"mount(barbette), or(tag[BB_Modern_Iowa];tag[BC_Modern];tag[small_bc2])",,
333/gun//mc/main_bc/c//main_cal/or(tag[BC_Modern]),,bc,,3,6,gun,,mc,main_bc,c,,-0.6,0.6,main_cal,or(tag[BC_Modern]),,
334/funnel///////or(tag[BC_Modern];tag[BC_Modern_Japan]),,bc,,1,2,funnel,,,,,,-0.1,0.1,,or(tag[BC_Modern];tag[BC_Modern_Japan]),,
335/gun//mc/main_center/c//main_cal/or(tag[BC_Modern];tag[BC_Modern_Japan]),,bc,,4,8,gun,,mc,main_center,c,,-0.6,0.6,main_cal,or(tag[BC_Modern];tag[BC_Modern_Japan]),,
336/barbette//b/main_super/c///and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern];!tag[No_Barb]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.1,0.5,,and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern];!tag[No_Barb]),,
337/barbette//b/main_super/c///or(tag[BB_USA2]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.1,0.5,,or(tag[BB_USA2]),,
338/barbette///sec_super_high/c///and(!tag[g2];!tag[small_bc2]),0,"bb, bc",50,1,2,barbette,,,sec_super_high,c,,-0.8,0.6,,and(!tag[g2];!tag[small_bc2]),,
"339/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[BB_USA];tag[BB_USA2])",,bb,,1,5,gun,,mc,main_center,c,,-0.6,0.85,main_cal,"mount(barbette), or(tag[BB_USA];tag[BB_USA2])",,
340/tower_main///////or(tag[BB_USA];tag[BB_USA2]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.7,,or(tag[BB_USA];tag[BB_USA2]),,
341/barbette//d/sec_super_high/c///or(tag[BB_Modern_Iowa]),0,"bb, bc",,1,1,barbette,,d,sec_super_high,c,,-0.6,0.6,,or(tag[BB_Modern_Iowa]),,
342/gun//sc1//c//sec_cal/mount(barbette),,"bb, bc",,2,100,gun,,sc1,,c,,-1,1,sec_cal,mount(barbette),,
"343/gun//mc/no_quad/c//main_cal/mount(barbette), and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern];!tag[No_Barb])",,"bb, bc",,1,1,gun,,mc,no_quad,c,,-0.01,0.7,main_cal,"mount(barbette), and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern];!tag[No_Barb])",,
344/tower_main///////and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.35,,and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern]),,
345/barbette///////delete_unmounted,0,"bb, bc",,1,2,barbette,,,,,,-1,1,,delete_unmounted,,
346/gun//mc/main_center/c//main_cal/and(tag[g4]),,bb,,1,5,gun,,mc,main_center,c,,-0.01,0.7,main_cal,and(tag[g4]),,
347/barbette//b/main_super/c///and(tag[g4];!tag[No_Barb]),,bb,,1,1,barbette,,b,main_super,c,,-0.5,-0.2,,and(tag[g4];!tag[No_Barb]),,
348/gun//mc/main_center/c//main_cal/and(tag[BB_Modern]),,bb,25,1,5,gun,,mc,main_center,c,,-0.7,0.01,main_cal,and(tag[BB_Modern]),,
349/tower_sec///big_sec////and(tag[g4];!tag[BC_Modern_Japan]),,"bb, bc",,1,1,tower_sec,,,big_sec,,,-0.2,0.15,,and(tag[g4];!tag[BC_Modern_Japan]),,
350/gun//mc/main_center_big/c//main_cal/and(tag[BB_Modern]),,bb,,3,5,gun,,mc,main_center_big,c,,-0.25,0.7,main_cal,and(tag[BB_Modern]),,
351/funnel///////and(tag[g4]),,bb,,1,2,funnel,,,,,,-0.1,0.1,,and(tag[g4]),,
352/tower_sec///////and(tag[g4]),,"bb, bc",,1,1,tower_sec,,,,,,-0.25,0.01,,and(tag[g4]),,
353/barbette//b/main_super/c///and(tag[barbette_need]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.4,-0.2,,and(tag[barbette_need]),,
"354/gun//mc/main_g3/c//main_cal/mount(barbette), and(tag[barbette_need])",,"bb, bc",,2,20,gun,,mc,main_g3,c,,-0.4,0.4,main_cal,"mount(barbette), and(tag[barbette_need])",,
355/barbette//b/main_super/c///and(tag[g3]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.25,0.45,,and(tag[g3]),,
"356/gun//mc/main_g3/c//main_cal/mount(barbette), and(tag[g3])",,"bb, bc",,2,20,gun,,mc,main_g3,c,,-1,1,main_cal,"mount(barbette), and(tag[g3])",,
"357/gun//mc/main_center/c//main_cal/mount(barbette), and(tag[g3])",,"bb, bc",,2,20,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), and(tag[g3])",,
358/gun//mc/main_g3/c//main_cal/and(tag[g3]),,"bb, bc",,1,1,gun,,mc,main_g3,c,,0.45,0.6,main_cal,and(tag[g3]),,
359/tower_main///////and(tag[g3]),,"bb, bc",,1,1,tower_main,,,,,,0.1,0.3,,and(tag[g3]),,
360/tower_sec///////and(tag[g3]),,"bb, bc",,1,1,tower_sec,,,,,,-0.2,0.1,,and(tag[g3]),,
361/barbette//b/main_super/c///and(tag[g3]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.4,-0.1,,and(tag[g3]),,
"362/gun//mc/main_g3/c//main_cal/mount(barbette), and(tag[g3])",,"bb, bc",,2,20,gun,,mc,main_g3,c,,-0.4,-0.1,main_cal,"mount(barbette), and(tag[g3])",,
363/gun//mc/main_g3/c//main_cal/and(tag[g3]),,"bb, bc",,1,1,gun,,mc,main_g3,c,,-0.6,-0.4,main_cal,and(tag[g3]),,
364/tower_main///////and(!tag[g4]),,"bb, bc",,1,1,tower_main,,,,,,0.1,0.3,,and(!tag[g4]),,
365/funnel///////and(tag[g3]),,"bb, bc",,1,2,funnel,,,,,,-0.01,0.2,,and(tag[g3]),,
366/gun//mc/main_g3/c//main_cal/and(tag[g3]),,"bb, bc",,1,2,gun,,mc,main_g3,c,,-0.6,-0.4,main_cal,and(tag[g3]),,
367/gun//mc/main_g3/c//main_cal/and(tag[g3]),,"bb, bc",,2,3,gun,,mc,main_g3,c,,0.4,0.6,main_cal,and(tag[g3]),,
368/gun//mc/main_center/c//main_cal/mount(barbette),,"bb, bc",,2,100,gun,,mc,main_center,c,,-1,1,main_cal,mount(barbette),,
369/barbette///main_super////delete_unmounted,0,"bb, bc",,1,2,barbette,,,main_super,,,-1,1,,delete_unmounted,,
370/gun//mc/main_center/c//main_cal/and(tag[g4];tag[barbette_need];tag[No_Barb]),,"bb, bc",,4,6,gun,,mc,main_center,c,,-0.6,0.6,main_cal,and(tag[g4];tag[barbette_need];tag[No_Barb]),,
371/gun//mc/main_center/c//main_cal/and(tag[g4]),,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.5,0.5,main_cal,and(tag[g4]),,
372/gun//mc/main_center/c//main_cal/and(tag[BB_Modern]),,"bb, bc",100,4,6,gun,,mc,main_center,c,,-0.5,0.7,main_cal,and(tag[BB_Modern]),,
373/barbette//b/main_super/c///and(tag[g3]),,bc,,1,2,barbette,,b,main_super,c,,0.25,0.6,,and(tag[g3]),,
374/gun//mc/main_center/c//main_cal/mount(barbette),,bc,,1,5,gun,,mc,main_center,c,,-1,1,main_cal,mount(barbette),,
375/gun//mc/main_center/c//main_cal/or(tag[g3];tag[g4]),,bc,,1,5,gun,,mc,main_center,c,,0.5,0.7,main_cal,or(tag[g3];tag[g4]),,
376/barbette//b/main_super/c///and(tag[g3]),,bc,,1,1,barbette,,b,main_super,c,,-0.55,-0.15,,and(tag[g3]),,
377/barbette///sec_super_high/c///and(!tag[g2]),0,"bb, bc",50,1,2,barbette,,,sec_super_high,c,,-0.6,0.6,,and(!tag[g2]),,
378/barbette///sec_super_high/c///and(!tag[g2]),0,"bb, bc",,1,2,barbette,,,sec_super_high,c,,-0.6,0.6,,and(!tag[g2]),,
379/gun//mc/main_center/c//main_cal/mount(barbette),,bc,,1,5,gun,,mc,main_center,c,,-1,1,main_cal,mount(barbette),,
381/funnel///////and(tag[Cross_Deck_Guns]),,"bb, bc",,1,2,funnel,,,,,,-0.1,0.6,,and(tag[Cross_Deck_Guns]),,
382/gun/p/ms/small_side//s/main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,2,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[Cross_Deck_Guns]),,
383/tower_sec///////and(tag[Cross_Deck_Guns]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.01,,and(tag[Cross_Deck_Guns]),,
384/gun//mc/small_center/c//main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,1,1,gun,,mc,small_center,c,,-0.01,1,main_cal,and(tag[Cross_Deck_Guns]),,
385/gun//mc/small_center/c//main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,1,1,gun,,mc,small_center,c,,-0.7,0.01,main_cal,and(tag[Cross_Deck_Guns]),,
386/gun/p/ms/small_side//s/main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[Cross_Deck_Guns]),,
387/tower_main///////and(tag[Cross_Deck_Guns]),,"bb, bc",,1,1,tower_main,,,,,,0.01,0.4,,and(tag[Cross_Deck_Guns]),,
388/gun/p/ms/small_side//s/main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,2,100,gun,p,ms,small_side,,s,-0.45,0.45,main_cal,and(tag[Cross_Deck_Guns]),,
"389/gun/p/cas///s/ter_cal, casemate/and(tag[Cross_Deck_Guns])",,"bb, bc",100,8,100,gun,p,cas,,,s,-1,1,"ter_cal, casemate",and(tag[Cross_Deck_Guns]),,
390/gun/p/ms/small_side//s/main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[Cross_Deck_Guns]),,
391/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",,2,4,gun,p,ms,main_side,,s,-0.3,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
392/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",,2,4,gun,p,ms,main_side,,s,-0.5,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
393/funnel///////and(tag[Small_Foredeck]),,"bb, bc",,2,2,funnel,,,,,,-0.1,0.1,,and(tag[Small_Foredeck]),,
394/gun//mc//c//main_cal/and(tag[Small_Foredeck]),,"bb, bc",,1,2,gun,,mc,,c,,-0.75,0.01,main_cal,and(tag[Small_Foredeck]),,
395/barbette//b/main_super/c///or(tag[BB_USA];tag[BB_USA2]),,bb,,1,1,barbette,,b,main_super,c,,0.2,0.55,,or(tag[BB_USA];tag[BB_USA2]),,
"396/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[BB_USA];tag[BB_USA2])",,bb,,1,100,gun,,mc,main_center,c,,-0.8,0.85,main_cal,"mount(barbette), or(tag[BB_USA];tag[BB_USA2])",,
397/barbette//b/main_super/c///and(!tag[g3];!tag[No_Barb]),,"bb, bc",,1,2,barbette,,b,main_super,c,,-0.01,1,,and(!tag[g3];!tag[No_Barb]),,
398/barbette//b/main_super/c///and(!tag[g3];!tag[No_Barb]),,"bb, bc",,1,2,barbette,,b,main_super,c,,-1,0.01,,and(!tag[g3];!tag[No_Barb]),,
"399/gun//mc/main_center/c//main_cal/mount(barbette), and(!tag[g3])",,"bb, bc",,2,100,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), and(!tag[g3])",,
400/funnel///////and(tag[B_Agamemnon]),,"bb, bc",,2,3,funnel,,,,,,-0.1,0.1,,and(tag[B_Agamemnon]),,
401/gun//mc/main_center/c//main_cal/or(tag[B_Agamemnon];tag[B_Brandenburg]),,bb,,1,5,gun,,mc,main_center,c,,0.3,0.6,main_cal,or(tag[B_Agamemnon];tag[B_Brandenburg]),,
402/gun//mc/main_center/c//main_cal/or(tag[B_Agamemnon];tag[B_Brandenburg]),,bb,,1,5,gun,,mc,main_center,c,,-0.3,-0.6,main_cal,or(tag[B_Agamemnon];tag[B_Brandenburg]),,
403/gun//mc2/main_center/c//main_cal/or(tag[B_Brandenburg]),,bb,75,1,2,gun,,mc2,main_center,c,,-0.8,0.6,main_cal,or(tag[B_Brandenburg]),,
404/gun/p/mc2/main_agamemnon_single//s/main_cal/or(tag[B_Brandenburg]),,bb,60,4,4,gun,p,mc2,main_agamemnon_single,,s,-0.45,0.45,main_cal,or(tag[B_Brandenburg]),,
405/gun/p/mc3/main_agamemnon//s/main_cal/or(tag[B_Brandenburg]),,bb,35,2,4,gun,p,mc3,main_agamemnon,,s,-0.45,0.45,main_cal,or(tag[B_Brandenburg]),,
406/gun/p/mc4/main_side//s/main_cal/or(tag[B_Agamemnon]),,bb,50,2,4,gun,p,mc4,main_side,,s,-0.4,0.4,main_cal,or(tag[B_Agamemnon]),,
407/gun/p/mc2/main_agamemnon_single//s/main_cal/or(tag[B_Agamemnon]),,bb,,2,4,gun,p,mc2,main_agamemnon_single,,s,-0.2,0.2,main_cal,or(tag[B_Agamemnon]),,
408/gun/p/mc3/main_agamemnon//s/main_cal/or(tag[B_Agamemnon]),,bb,,2,4,gun,p,mc3,main_agamemnon,,s,-0.4,0.4,main_cal,or(tag[B_Agamemnon]),,
409/gun//mc/main_center/c//main_cal/and(tag[BB_Flat]),0,"bb, bc",,4,7,gun,,mc,main_center,c,,-0.8,0.7,main_cal,and(tag[BB_Flat]),,
410/gun//mc/main_center/c//main_cal/and(tag[BB_Flat]),0,"bb, bc",,4,7,gun,,mc,main_center,c,,-0.8,0.75,main_cal,and(tag[BB_Flat]),,
411/gun//mc/main_center/c//main_cal/or(tag[g2]),,"bb, bc",,1,5,gun,,mc,main_center,c,,0.5,0.7,main_cal,or(tag[g2]),,
412/barbette//b/main_super/c///or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.2,0.6,,or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,
413/gun//mc/main_center/c//main_cal/or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,"bb, bc",,1,5,gun,,mc,main_center,c,,0.01,1,main_cal,or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,
414/gun//mc/main_center/c//main_cal/or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,"bb, bc",,1,5,gun,,mc,main_center,c,,0.01,1,main_cal,or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,
415/gun//mc/main_center/c//main_cal/or(tag[g2];tag[bc];tag[BB_Flat]),,"bb, bc",,1,5,gun,,mc,main_center,c,,-1,-0.01,main_cal,or(tag[g2];tag[bc];tag[BB_Flat]),,
416/barbette///////delete_unmounted,0,"bb, bc",,1,1,barbette,,,,,,-1,1,,delete_unmounted,,
417/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",,2,2,gun,p,ms,main_side,,s,-0.3,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
418/gun//mc/main_center/c//main_cal/or(tag[g2];tag[bc];tag[BB_Flat]),,"bb, bc",,2,4,gun,,mc,main_center,c,,-0.8,0.8,main_cal,or(tag[g2];tag[bc];tag[BB_Flat]),,
419/gun//mc/main_center/c//main_cal/and(tag[BB_Flat]),,"bb, bc",,1,3,gun,,mc,main_center,c,,-0.8,0.7,main_cal,and(tag[BB_Flat]),,
420/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",50,2,100,gun,p,ms,main_side,,s,-0.3,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
421/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",50,2,100,gun,p,ms,main_side,,s,-0.5,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
422/gun//mc/main_center/c//main_cal/or(tag[g2]),,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.7,0.7,main_cal,or(tag[g2]),,
423/gun//mc/main_center/c//main_cal/or(tag[g2]),,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.7,-0.3,main_cal,or(tag[g2]),,
424/gun/p/ms/main_side//s/main_cal/or(tag[g2]),,"bb, bc",,2,100,gun,p,ms,main_side,,s,-0.35,0.35,main_cal,or(tag[g2]),,
425/gun/p/ms/small_side//s/main_cal/or(tag[g2]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,or(tag[g2]),,
426/gun//mc/main_center/c//main_cal/and(tag[BB_Flat]),0,"bb, bc",,1,3,gun,,mc,main_center,c,,-0.6,0.6,main_cal,and(tag[BB_Flat]),,
427/tower_main///////and(!tag[g4]),,"bb, bc",,1,1,tower_main,,,,,,0.1,0.3,,and(!tag[g4]),,
428/tower_sec///////and(!tag[g4]),,"bb, bc",,1,1,tower_sec,,,,,,-0.25,0.01,,and(!tag[g4]),,
429/funnel///////and(!tag[g4]),,bb,,1,2,funnel,,,,,,-0.01,0.2,,and(!tag[g4]),,
430/gun/p/ms/small_side//s/main_cal/and(tag[g2]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[g2]),,
431/funnel///////and(!tag[g4]),,bb,,1,2,funnel,,,,,,-0.1,0.2,,and(!tag[g4]),,
432/funnel///////and(!tag[g4]),,bc,,1,2,funnel,,,,,,-0.1,0.2,,and(!tag[g4]),,
433/gun/p/ms/small_side//s/main_cal/and(tag[g2]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[g2]),,
434/gun/p/ms/main_side//s/main_cal/or(tag[g2]),,"bb, bc",,2,100,gun,p,ms,main_side,,s,-0.35,0.35,main_cal,or(tag[g2]),,
435/barbette//b/main_super/c///and(!tag[g3];!tag[No_Barb]),,"bb, bc",,1,2,barbette,,b,main_super,c,,-0.6,0.6,,and(!tag[g3];!tag[No_Barb]),,
436/barbette///sec_super_high/c///,0,"bb, bc",,1,2,barbette,,,sec_super_high,c,,-0.6,0.6,,,,
437/gun//mc/main_center/c//main_cal/and(tag[B_Brandenburg]),,"bb, bc",,1,25,gun,,mc,main_center,c,,0.5,0.75,main_cal,and(tag[B_Brandenburg]),,
438/gun//mc/main_center/c//main_cal/and(tag[B_Brandenburg]),,"bb, bc",,1,25,gun,,mc,main_center,c,,-0.7,-0.4,main_cal,and(tag[B_Brandenburg]),,
439/gun//mc/main_center/c//main_cal/!mount(barbette),,"bb, bc",,2,25,gun,,mc,main_center,c,,-1,1,main_cal,!mount(barbette),,
440/gun//mc/main_center/c//main_cal/mount(barbette),,"bb, bc",,2,100,gun,,mc,main_center,c,,-1,1,main_cal,mount(barbette),,
441/gun//mc/main_center/c//main_cal/or(tag[g3];tag[g4]),,"bb, bc",,1,25,gun,,mc,main_center,c,,-1,1,main_cal,or(tag[g3];tag[g4]),,
442/gun//mc/main_center/c//main_cal/or(tag[g3];tag[g4]),,"bb, bc",,1,25,gun,,mc,main_center,c,,-1,1,main_cal,or(tag[g3];tag[g4]),,
443/gun//mc/main_center/c//main_cal/!mount(barbette),,"bb, bc",,1,25,gun,,mc,main_center,c,,-1,1,main_cal,!mount(barbette),,
444/gun//mc/main_center/c//main_cal/!mount(barbette),,"bb, bc",,1,25,gun,,mc,main_center,c,,-1,1,main_cal,!mount(barbette),,
445/gun//mc/main_center/c//main_cal/!mount(barbette),,"bb, bc",,1,25,gun,,mc,main_center,c,,-1,1,main_cal,!mount(barbette),,
446/gun//mc/main_center/c//main_cal/mount(barbette),,"bb, bc",,2,100,gun,,mc,main_center,c,,-1,1,main_cal,mount(barbette),,
447/gun//mc/main_center/c//main_cal/,,"bb, bc",,1,5,gun,,mc,main_center,c,,-0.8,-0.5,main_cal,,,
448/gun//mc/main_center/c//main_cal/,,"bb, bc",,1,5,gun,,mc,main_center,c,,0.5,0.8,main_cal,,,
449/gun//sc1//c//sec_cal/mount(barbette),,"bb, bc",,2,100,gun,,sc1,,c,,-1,1,sec_cal,mount(barbette),,
450/gun//sc2//c//sec_cal/mount(barbette),,"bb, bc",,2,100,gun,,sc2,,c,,-1,1,sec_cal,mount(barbette),,
451/barbette///////delete_unmounted,0,"bb, bc",,1,2,barbette,,,,,,-1,1,,delete_unmounted,,
452/barbette///sec_super_high/c///or(tag[g3];tag[g4]),,"bb, bc",,1,2,barbette,,,sec_super_high,,s,-0.4,0.4,,or(tag[g3];tag[g4]),,
"453/gun//c1//c//sec_cal/mount(barbette), or(tag[g3];tag[g4])",,"bb, bc",,2,100,gun,p,c1,,,s,-0.4,0.4,sec_cal,"mount(barbette), or(tag[g3];tag[g4])",,
